,0,1,2,3,4,5
0,0.025761564497931554,0.0036475565500424015,0.0036988070514654262,0.007598982835084935,0.0004891959211413698,0.5027039699888016
1,0.021436630312147424,0.0009263304671159656,0.0031913536498936923,0.005361506504226874,0.0004084840938960051,0.4986435062562984
2,0.02312899586310643,0.0009045986783052103,0.003549448796108363,0.006368959903792484,0.0004734488111035057,0.49637265536953923
3,0.01936818352764197,0.004389941088119065,0.0026986478525114405,0.007917906768119185,0.00046488756845224663,0.5002186243394412
4,0.021624670928920647,0.0007113462301256315,0.003330454169619655,0.005464701629547164,0.000416388894785366,0.49989850248032414
5,0.020496427228281308,0.005326983182354948,0.002902346210413002,0.004393586099694969,0.00033743293006487996,0.5009890576449241
6,0.023881158330199322,0.0007575116404743916,0.0035636604345120103,0.00623956817776735,0.00044878907603118986,0.502087047756722
7,0.02237683339601354,0.005813159119447153,0.0033146939681312467,0.006084071112237238,0.0004086243353251129,0.5006914798464738
8,0.020308386611508085,0.0010392551948494402,0.002913809082483782,0.007462389707061157,0.0004681292212706511,0.49857301107555163
9,0.018427980443775856,0.004585878257722459,0.0026669363293307527,0.006325064160042348,0.00041232256688717887,0.49839767012229064
10,0.022940955246333206,0.006031549835607591,0.0032264089221517066,0.007642127192138574,0.00045802207984566587,0.5010007869362033
