,0,1,2,3,4,5
0,0.07761904761904762,0.004632655150150386,0.046809619536892264,0.012189217071760763,0.00814499947624232,0.5007196335977161
1,0.017619047619047618,0.007626150641671706,0.04068944978035887,0.004530657483275937,0.0037466022730135175,0.4976043987128975
2,0.017619047619047618,0.008015903552648454,0.04256667734928605,0.001531504602484805,0.0020200747847547336,0.4995624067725302
3,0.014761904761904763,0.0009159318941927637,0.038831321440017094,0.0006406107533197411,0.0017742291293612758,0.4966415209763989
4,0.018095238095238095,0.014643867667863748,0.0417076368403802,0.0015767128400181623,0.0015647841628233783,0.49985720179809495
5,0.01904761904761905,0.00467970191445886,0.0415340241427198,0.004660422623155543,0.0036868823258237255,0.4990149393752708
6,0.07285714285714286,0.0060477549027167345,0.04977291340927705,0.01233649961786221,0.010416976843442616,0.5021107905866959
7,0.07714285714285714,0.004122214054737949,0.04558111830839104,0.01193271255740276,0.007429516289735488,0.5000980101080633
8,0.07047619047619047,0.0037468354430379752,0.041724368997096264,0.011011911629772482,0.006805857117383598,0.49802560533510243
9,0.019523809523809523,0.00773217055888642,0.044532279314888006,0.003925897168311589,0.0033547712917083553,0.5006216468910846
10,0.02095238095238095,0.007860295940166738,0.04532279314888011,0.005911399676927627,0.004463636552483434,0.5010569886577866
