,0,1,2,3,4,5
0,0.024445280180518992,0.0035966451410620504,0.0008703575796220654,0.02343474696753306,0.0008247851787696087,0.4954453529703638
1,0.27171869123730724,0.005425362826382731,0.003860470818144779,0.286085768481374,0.0041720399307581205,0.4979782725521332
2,0.021436630312147424,0.0037734246429898606,0.0008073641084611347,0.02540366828884998,0.0009242153950931638,0.499365881617041
3,0.053967657013915,0.0037901089196349723,0.00194603635734116,0.03678423067652074,0.0012583382029599033,0.4959695866037071
4,0.03666792027077849,0.004578200141781465,0.0014090240084735266,0.029728259739621093,0.0011246250043372265,0.49854380107004875
5,0.03253102670176758,0.008847642326102453,0.0012053143801121064,0.029480553915851776,0.0010618570937684657,0.49814841619126615
6,0.0285821737495299,0.003298823268712504,0.001068559206538567,0.026220669081630815,0.0009431634870853988,0.4904715851745071
7,0.05208725084618278,0.004441645929545394,0.0019430655873196323,0.04448371519802726,0.0014580353563718373,0.5004167488949636
8,0.046634072959759305,0.004474575659571396,0.0017929917492494464,0.034408604034189216,0.0012724088349367253,0.5000778222718265
9,0.02914629559984957,0.0066614420062695925,0.0010621326260590652,0.02719806031979544,0.0009861263808344906,0.5009270071494611
10,0.04193305754042873,0.004991714289887862,0.001654064615181165,0.03272814169107284,0.0012470971636152411,0.49689638649090084
